texto,respuesta,etiqueta,area_origen
Que es el metodo de Kasiski,"Estima la longitud de la llave en cifrados como Vigenère. Analizafragmentos repetidos del ciphertext, ya que estas repeticiones suelen indicar que elmismo segmento del texto original fue cifrado con la misma parte de la llave",2,ciberseguridad
Consideraciones en produccion de REST,Validacion estricta de entrada,3,inteligencia-computacional
Complejidad Temporal,Medida de cuánto tiempo tarda un algoritmo en función del tamaño de entrada,0,algoritmia
Se te presenta un algoritmo que ordena una lista de números. Explica cómo determinar la complejidad temporal de este algoritmo en función del número de elementos en la lista.,Medida de cuánto tiempo tarda un algoritmo en función del tamaño de entrada,0,algoritmia_gemma_local
Analiza el siguiente fragmento de código y determina su complejidad temporal. Justifica tu respuesta explicando los pasos clave y cuántas operaciones se realizan en función del tamaño de la entrada.,Medida de cuánto tiempo tarda un algoritmo en función del tamaño de entrada,0,algoritmia_gemma_local
Estructura de criptosistema,Entrada,2,ciberseguridad
Normalización y sus objetivos,"Eliminar datos redundantes, Asegurar la integridad de datos y Mejorar la eficiencia de consultas",2,Sistema-base-datos
¿Cuál es la filosofía del Paradigma Declarativo?,Enfocarse en el qué. Se describe lógicamente el resultado deseado sin especificar los pasos de control de flujo subyacentes (ej. consultas SQL o HTML).,2,lenguajes-programacion
Como funciona la arquitectura Cliente-Servidor?,Un proceso (cliente) solicita un servicio y otro proceso (servidor) atiende la peticion y devuelve una respuesta.,3,computo-inteligente
¿Qué es la Consistencia (ACID)?,"Garantía de que la transacción lleva la BD de un estado válido a otro, respetando constraints y triggers.",2,base-datos
"¿Qué es el ""Duck Typing"" (Tipado Pato)?","Semántica dinámica donde el tipo u objeto real no es importante; lo que importa es si implementa lógicamente los métodos y propiedades requeridos en tiempo de ejecución (""Si camina como pato..."").",2,lenguajes-programacion
Arreglos (Arrays),Coleccion indexada de tamano fijo.,0,algoritmia
"Dado un array de números, escribe una función que devuelva la suma de todos los números pares.",Coleccion indexada de tamano fijo.,0,algoritmia_gemma_local
Un programador necesita almacenar las calificaciones de 20 estudiantes. ¿Qué tipo de estructura de datos sería más adecuada para este caso y por qué? ,Coleccion indexada de tamano fijo.,0,algoritmia_gemma_local
¿Qué estructura de datos es la más eficiente para buscar una coincidencia exacta de un ID en memoria?,Una Tabla Hash (complejidad promedio O(1)),0,algoritmia-2
¿Cuál de las siguientes estructuras de datos te permitiría buscar un ID específico en una colección de registros con la mayor eficiencia? Justifica tu respuesta.,Una Tabla Hash (complejidad promedio O(1)),0,algoritmia-2_gemma_local
"¿Si necesitas acceder rápidamente a información específica basada en un ID único, ¿qué estructura de datos usarías y por qué? Imagina que estás desarrollando un sistema de gestión de usuarios donde cada usuario tiene un ID único.",Una Tabla Hash (complejidad promedio O(1)),0,algoritmia-2_gemma_local
¿Cuál es el objetivo principal de la Normalización?,"Minimizar la redundancia de datos y prevenir anomalías de inserción, actualización y borrado.",2,base-datos
¿Qué es un lenguaje de Tipado Débil (Weak Typing)?,"Un diseño permisivo que realiza conversiones o coerciones de tipo implícitas para intentar resolver una operación (ej. tratar 1 + ""2"" como ""12"").",2,lenguajes-programacion
Seguridad en terminos sencillos es dificil porque?,"Se centra en que ""cosas"" malas nunca suceden, por lo que se debe conocer cuales o que son esas cosas malas.",2,ciberseguridad
¿Qué es una Tabla Hash (Hash Table / Dictionary)?,"Estructura que mapea lógicamente llaves a valores utilizando una función hash para calcular un índice subyacente, logrando accesos de lectura/escritura muy rápidos.",0,algoritmia-2
¿Cómo funciona una Tabla Hash para almacenar y recuperar datos de manera eficiente?,"Estructura que mapea lógicamente llaves a valores utilizando una función hash para calcular un índice subyacente, logrando accesos de lectura/escritura muy rápidos.",0,algoritmia-2_gemma_local
¿En qué contexto se utiliza una tabla hash y cuál es su ventaja sobre otras estructuras de datos como listas o árboles?,"Estructura que mapea lógicamente llaves a valores utilizando una función hash para calcular un índice subyacente, logrando accesos de lectura/escritura muy rápidos.",0,algoritmia-2_gemma_local
Características de bdd,"Integridad de Datos, Acceso Concurrente, Independencia de Datos",2,Sistema-base-datos
Que es un cliente Movil?,"funcionar en dispositivos móviles con recursos limitados. Ejemplos: Aplicaciones móviles, navegadores móviles.",2,Sistema-base-datos
Que es un servidor de correo?,"Gestiona,envio,recepcio y almacen de correos.(microsoft,postfix,sendmail)",2,Sistema-base-datos
Modelo ER:,"Herramienta para modelar los datos y susrelaciones en una bdd. Se indican las tablas ,atributos y sus relaciones.",2,Sistema-base-datos
Los SO modernos usan bibliotecas dinámicas compartidas (.dll,.so). Mapean lógicamente la misma ubicación física en la RAM a los espacios virtuales de ambos procesos para ahorrar memoria.,1,arquitectura-computadoras
¿Qué son las bibliotecas dinámicas compartidas (.dll) y cómo se utilizan en los sistemas operativos modernos?,.so). Mapean lógicamente la misma ubicación física en la RAM a los espacios virtuales de ambos procesos para ahorrar memoria.,1,arquitectura-computadoras_gemma_local
Describe el funcionamiento de las bibliotecas dinámicas compartidas (.dll) en el contexto de desarrollo de software para SO actuales.,.so). Mapean lógicamente la misma ubicación física en la RAM a los espacios virtuales de ambos procesos para ahorrar memoria.,1,arquitectura-computadoras_gemma_local
Explica la ventaja de utilizar bibliotecas dinámicas compartidas (.dll) en lugar de código embebido en aplicaciones modernas.,.so). Mapean lógicamente la misma ubicación física en la RAM a los espacios virtuales de ambos procesos para ahorrar memoria.,1,arquitectura-computadoras_gemma_local
¿Cómo impactan las bibliotecas dinámicas compartidas (.dll) en la portabilidad y modularidad del software desarrollado para sistemas operativos modernos?,.so). Mapean lógicamente la misma ubicación física en la RAM a los espacios virtuales de ambos procesos para ahorrar memoria.,1,arquitectura-computadoras_gemma_local
Subclase / Clase Hija:,La clase que hereda de otra.,2,programacion-objetos
En la composición,"si se destruye el objeto ""Padre"", se destruyen los objetos ""Hijos"".,Verdadero",2,programacion-objetos
"¿Qué es el ""Código Intermedio"" (Intermediate Representation - IR)?","Un lenguaje de bajo nivel independiente del hardware (como el bytecode de Java). Permite aislar el lexer/parser del generador de código máquina, facilitando que el compilador soporte múltiples arquitecturas de CPU.",1,arquitectura-computadoras
Describe el concepto de 'Código Intermedio' (IR) y su importancia en el proceso de compilación.,"Un lenguaje de bajo nivel independiente del hardware (como el bytecode de Java). Permite aislar el lexer/parser del generador de código máquina, facilitando que el compilador soporte múltiples arquitecturas de CPU.",1,arquitectura-computadoras_gemma_local
¿Qué es el Código Intermedio (IR) y cómo se diferencia del código fuente?,"Un lenguaje de bajo nivel independiente del hardware (como el bytecode de Java). Permite aislar el lexer/parser del generador de código máquina, facilitando que el compilador soporte múltiples arquitecturas de CPU.",1,arquitectura-computadoras_gemma_local
Imagina que un programador escribe código en lenguaje C++. ¿Cómo se transforma ese código en instrucciones que la computadora puede entender? Explica el rol del Código Intermedio (IR) en este proceso.,"Un lenguaje de bajo nivel independiente del hardware (como el bytecode de Java). Permite aislar el lexer/parser del generador de código máquina, facilitando que el compilador soporte múltiples arquitecturas de CPU.",1,arquitectura-computadoras_gemma_local
"En el contexto de los compiladores, ¿qué función cumple el 'Código Intermedio' (IR)? Proporciona ejemplos de representaciones comunes de IR.","Un lenguaje de bajo nivel independiente del hardware (como el bytecode de Java). Permite aislar el lexer/parser del generador de código máquina, facilitando que el compilador soporte múltiples arquitecturas de CPU.",1,arquitectura-computadoras_gemma_local
Al estar normalizadas sus dimensiones,"se reduce la redundancia, sacrificando velocidad de consulta.",2,base-datos
¿Cuál es la principal ventaja de BFS?,Es completo y encuentra la solución óptima si todos los costos de paso son iguales.,3,computo-inteligente
"En una red social, ¿qué algoritmo te permitiría encontrar el camino más corto para conectar con un usuario específico a partir de tu perfil actual? Describe su principal ventaja en este contexto.",Es completo y encuentra la solución óptima si todos los costos de paso son iguales.,3,computo-inteligente_gemma_local
Proposicion,Enunciado que puede ser Verdadero o Falso,0,algoritmia
Explique la diferencia entre una proposición y una afirmación en lógica formal. ,Enunciado que puede ser Verdadero o Falso,0,algoritmia_gemma_local
¿Qué significa que un enunciado sea una proposición?  De ejemplos para ilustrar tu respuesta.,Enunciado que puede ser Verdadero o Falso,0,algoritmia_gemma_local
¿Qué es un Analizador Sintáctico (Parser)?,"Es la segunda fase. Toma los tokens del lexer y verifica si su orden es válido según las reglas gramaticales del lenguaje, construyendo un Árbol de Sintaxis Abstracta (AST).",1,arquitectura-computadoras
Describe la función de un analizador sintáctico (parser) en el proceso de compilación.,"Es la segunda fase. Toma los tokens del lexer y verifica si su orden es válido según las reglas gramaticales del lenguaje, construyendo un Árbol de Sintaxis Abstracta (AST).",1,arquitectura-computadoras_gemma_local
¿Qué hace un analizador sintáctico con el código fuente de un programa?,"Es la segunda fase. Toma los tokens del lexer y verifica si su orden es válido según las reglas gramaticales del lenguaje, construyendo un Árbol de Sintaxis Abstracta (AST).",1,arquitectura-computadoras_gemma_local
Un programador está escribiendo código en Python. ¿Cuál es el papel del analizador sintáctico al procesar este código?,"Es la segunda fase. Toma los tokens del lexer y verifica si su orden es válido según las reglas gramaticales del lenguaje, construyendo un Árbol de Sintaxis Abstracta (AST).",1,arquitectura-computadoras_gemma_local
Explica cómo un analizador sintáctico garantiza que el código fuente siga las reglas gramaticales de un lenguaje de programación.,"Es la segunda fase. Toma los tokens del lexer y verifica si su orden es válido según las reglas gramaticales del lenguaje, construyendo un Árbol de Sintaxis Abstracta (AST).",1,arquitectura-computadoras_gemma_local
Que tipo de problemas resuelve mejor un algoritmo de busqueda como A?,"Problemas de navegacion, planificacion de rutas o juegos donde se conoce el estado inicial, el final y el costo de movimiento.",3,computo-inteligente
Esto evita que el motor tenga que hacer búsquedas físicas en la tabla principal (Key Lookups),maximizando la velocidad.,2,base-datos
Que es un Getter?,Metodo para leer el valor de un atributo privado,2,programacion-objetos
Que es un Sistema de Archivos Distribuidos (DFS),Permite a multiples usuarios acceder y compartir archivos almacenados en diferentes nodos de una red de forma transparente.,3,computo-inteligente
"Describe cómo se diferencia un Sistema de Archivos Distribuido (DFS) de un sistema de archivos tradicional, y menciona al menos dos ventajas de utilizar un DFS.",Permite a multiples usuarios acceder y compartir archivos almacenados en diferentes nodos de una red de forma transparente.,3,computo-inteligente_gemma_local
¿Qué es el Middleware?,Capa de software que conecta aplicaciones y permite la comunicación en sistemas distribuidos.,3,computo-inteligente
"Describa la función del middleware en una arquitectura de software, utilizando un ejemplo concreto.",Capa de software que conecta aplicaciones y permite la comunicación en sistemas distribuidos.,3,computo-inteligente_gemma_local
"¿Qué es el ""Swapping"" (Intercambio)?",El proceso por el cual el SO mueve temporalmente páginas completas de memoria de un proceso inactivo desde la RAM al disco duro (Swap space) para liberar RAM física.,1,arquitectura-computadoras
"¿Qué es una ""Race Condition"" (Condición de Carrera)",Un fallo de diseño concurrente donde el resultado final de un sistema depende del orden temporal impredecible en que se ejecutan múltiples hilos que acceden a una memoria compartida.,1,arquitectura-computadoras
Explique el término 'Condición de Carrera' en el contexto del desarrollo de software.,Un fallo de diseño concurrente donde el resultado final de un sistema depende del orden temporal impredecible en que se ejecutan múltiples hilos que acceden a una memoria compartida.,1,arquitectura-computadoras_gemma_local
Describa una situación donde se presente una 'Condición de Carrera'. Proporcione un ejemplo concreto que ilustre este problema.,Un fallo de diseño concurrente donde el resultado final de un sistema depende del orden temporal impredecible en que se ejecutan múltiples hilos que acceden a una memoria compartida.,1,arquitectura-computadoras_gemma_local
"En programación concurrente, ¿qué es una 'Condición de Carrera' y por qué puede ser peligrosa?",Un fallo de diseño concurrente donde el resultado final de un sistema depende del orden temporal impredecible en que se ejecutan múltiples hilos que acceden a una memoria compartida.,1,arquitectura-computadoras_gemma_local
Imagine dos hilos ejecutando acciones simultáneas sobre un recurso compartido.  Explique cómo podría surgir una 'Condición de Carrera' en esta situación.,Un fallo de diseño concurrente donde el resultado final de un sistema depende del orden temporal impredecible en que se ejecutan múltiples hilos que acceden a una memoria compartida.,1,arquitectura-computadoras_gemma_local
Se pueden sobrecargar los constructores,Verdadero,2,programacion-objetos
¿Qué es el Scale-Out (Horizontal)?,"Incrementar la capacidad del sistema integrando lógicamente más nodos a la red distribuida, repartiendo la carga de trabajo entre ellos.",3,computo-distribuido
Describe cómo funciona la arquitectura Scale-Out (Horizontal) para aumentar la capacidad de una aplicación.,"Incrementar la capacidad del sistema integrando lógicamente más nodos a la red distribuida, repartiendo la carga de trabajo entre ellos.",3,computo-distribuido_gemma_local
Una empresa de logística tiene una tabla Envios que está en 3NF. Para cada envío,"necesitan consultar constantemente el costo total basado en la distancia, peso y tarifas aplicables. La tabla Envios se consulta con mucha frecuencia, pero se actualiza raramente. ¿Qué acción de desnormalización podría mejorar la eficiencia de estas consultas?,Agregar una columna de CostoTotal en la tabla Envios, calculada y actualizada al momento de insertar o modificar un registro.",2,Sistema-base-datos
Proposito de servidor,Proporciona recursos o servicios.,2,Sistema-base-datos
¿Qué es un Árbol AVL?,"Un árbol binario de búsqueda auto-balanceado. Lógicamente garantiza que la diferencia de altura entre los subárboles de cualquier nodo nunca sea mayor a 1, manteniendo tiempos O(log N).",0,algoritmia-2
Describe la estructura de datos conocida como Árbol AVL y explica su función principal.,"Un árbol binario de búsqueda auto-balanceado. Lógicamente garantiza que la diferencia de altura entre los subárboles de cualquier nodo nunca sea mayor a 1, manteniendo tiempos O(log N).",0,algoritmia-2_gemma_local
"¿En qué se diferencia un Árbol AVL de otros tipos de árboles binarios, y proporciona un ejemplo práctico donde sería útil utilizar este tipo de estructura?","Un árbol binario de búsqueda auto-balanceado. Lógicamente garantiza que la diferencia de altura entre los subárboles de cualquier nodo nunca sea mayor a 1, manteniendo tiempos O(log N).",0,algoritmia-2_gemma_local
¿Qué es un lenguaje de Tipado Fuerte (Strong Typing)?,Un diseño estricto donde el lenguaje prohíbe las conversiones de tipo implícitas que puedan causar comportamientos inesperados (ej. prohibido sumar un int con un string),2,lenguajes-programacion
El lenguaje en el que trabajas usa un Stack en memoria para rastrear llamadas a funciones. Una función entra en un ciclo infinito de recursividad y el programa explota. ¿Cómo se llama esta falla lógica?,Stack Overflow (Desbordamiento de pila).,0,algoritmia-2
"Un programa en lenguaje de programación utiliza una pila para gestionar las llamadas a funciones. Si una función se llama recursivamente sin un caso base, la pila se llena hasta que el sistema colapsa. ¿Cuál es el término técnico que describe este problema?",Stack Overflow (Desbordamiento de pila).,0,algoritmia-2_gemma_local
"Imagina un programa escrito en un lenguaje que usa una pila para controlar las llamadas a funciones. La función 'calcularFactorial' se define de manera recursiva, pero no tiene una condición para detener la recursión. Describe el tipo de error lógico que ocurriría en este escenario.",Stack Overflow (Desbordamiento de pila).,0,algoritmia-2_gemma_local
¿Qué caracteriza a un problema NP-Completo?,"Es un problema NP al cual cualquier otro problema NP puede ser reducido o traducido en tiempo polinómico. Si resuelves uno rápidamente, los resuelves todos.",0,algoritmia-2
Un problema se clasifica como NP-Completo si cumple con dos condiciones: ¿Puedes explicarlas?,"Es un problema NP al cual cualquier otro problema NP puede ser reducido o traducido en tiempo polinómico. Si resuelves uno rápidamente, los resuelves todos.",0,algoritmia-2_gemma_local
"Imagina que estás desarrollando una aplicación para resolver problemas de planificación compleja.  ¿Qué características debería tener un algoritmo para abordar este tipo de problema eficientemente, considerando la complejidad computacional?","Es un problema NP al cual cualquier otro problema NP puede ser reducido o traducido en tiempo polinómico. Si resuelves uno rápidamente, los resuelves todos.",0,algoritmia-2_gemma_local
¿Qué es un Grafo?,Estructura de datos no lineal compuesta por vértices (nodos) y aristas (conexiones lógicas entre los nodos).,0,algoritmia-2
"Define y describe los elementos fundamentales de un grafo, proporcionando ejemplos de cómo se representan en la práctica.",Estructura de datos no lineal compuesta por vértices (nodos) y aristas (conexiones lógicas entre los nodos).,0,algoritmia-2_gemma_local
"¿En el contexto del diseño de una red social, ¿cómo podrías utilizar un grafo para representar las relaciones entre usuarios? Explica qué tipo de elementos (vértices y aristas) usarías y cómo representarían las conexiones entre los usuarios.",Estructura de datos no lineal compuesta por vértices (nodos) y aristas (conexiones lógicas entre los nodos).,0,algoritmia-2_gemma_local
¿Qué es un Mutex (Mutual Exclusion)?,"Un mecanismo de sincronización lógico (un ""candado""). Solo un hilo puede poseer el Mutex a la vez para acceder a una Sección Crítica; los demás hilos deben esperar a que se libere.",1,arquitectura-computadoras
Explica qué es un Mutex (Mutual Exclusion) y cuál es su función principal en la programación.,"Un mecanismo de sincronización lógico (un ""candado""). Solo un hilo puede poseer el Mutex a la vez para acceder a una Sección Crítica; los demás hilos deben esperar a que se libere.",1,arquitectura-computadoras_gemma_local
"Imagina que tienes dos procesos que necesitan acceder al mismo recurso, como un archivo. ¿Cómo se puede garantizar que solo un proceso pueda acceder a este recurso a la vez? Describe el rol de un Mutex en esta situación.","Un mecanismo de sincronización lógico (un ""candado""). Solo un hilo puede poseer el Mutex a la vez para acceder a una Sección Crítica; los demás hilos deben esperar a que se libere.",1,arquitectura-computadoras_gemma_local
¿Qué es un Mutex y cómo se utiliza para evitar conflictos de acceso a recursos compartidos entre hilos o procesos?,"Un mecanismo de sincronización lógico (un ""candado""). Solo un hilo puede poseer el Mutex a la vez para acceder a una Sección Crítica; los demás hilos deben esperar a que se libere.",1,arquitectura-computadoras_gemma_local
Define 'Mutex' (Mutual Exclusion) y proporciona un ejemplo concreto donde su uso sea necesario.,"Un mecanismo de sincronización lógico (un ""candado""). Solo un hilo puede poseer el Mutex a la vez para acceder a una Sección Crítica; los demás hilos deben esperar a que se libere.",1,arquitectura-computadoras_gemma_local
Protecicon brindada a un sistema de informacion para alcanzar los objetivos aplicables de preservar la integridad,disponibilidad y confidencialidad,2,ciberseguridad
Un esquema Snowflake gasta menos espacio en disco que un Star Schema,Verdadero,2,base-datos
Que es serializar un modelo?,Convertir objeto en memoria a formato que pueda guardarse en disco y reconstruirse posteriormente,3,inteligencia-computacional
Explica cómo se puede convertir un modelo de Machine Learning en un formato que se pueda almacenar o transmitir fácilmente.,Convertir objeto en memoria a formato que pueda guardarse en disco y reconstruirse posteriormente,3,inteligencia-computacional_gemma_local
Composición,"Relación ""Tiene-un"" fuerte donde la parte NO puede existir sin el todo (ej. Habitación y Casa).",2,programacion-objetos
Abstraccion,"Proceso de capturar solo los detalles relevantes de un objeto para un contexto determinado, ignorando lo relevante",2,programacion-objetos
Agregar 15 índices a una tabla acelerará todas las operaciones del sistema,Falso.,2,base-datos
¿Qué es el Underfitting (Subajuste)?,Cuando el modelo es demasiado simple para capturar la tendencia subyacente de los datos.,3,computo-inteligente
"Describe la situación en la que un modelo de aprendizaje automático no aprende lo suficientemente bien los patrones de los datos, resultando en un rendimiento pobre tanto en el conjunto de entrenamiento como en conjuntos de prueba.",Cuando el modelo es demasiado simple para capturar la tendencia subyacente de los datos.,3,computo-inteligente_gemma_local
Que es un constructor?,Metodo especial que se ejectua automaticamente al instanciar un objeto,2,programacion-objetos
Minería de Datos (Supervisado): ¿Cuál es el objetivo lógico de la Regresión?,Predecir un valor numérico continuo basado en variables independientes (ej. Predecir el precio en dólares de una casa).,3,computo-distribuido
"En la minería de datos supervisada, ¿cuál es el objetivo principal que se busca alcanzar con un modelo de Regresión?",Predecir un valor numérico continuo basado en variables independientes (ej. Predecir el precio en dólares de una casa).,3,computo-distribuido_gemma_local
Describe con tus propias palabras qué pretende lograr una técnica de Regresión en el análisis de datos.,Predecir un valor numérico continuo basado en variables independientes (ej. Predecir el precio en dólares de una casa).,3,computo-distribuido_gemma_local
Que es un objeto?,Instancia de una clase que combina estado/atributos y comportamientos/metodos,2,programacion-objetos
¿Qué es la Transparencia de Red?,El usuario no percibe que los recursos están distribuidos; el sistema parece una sola entidad.,3,computo-inteligente
Describe la transparencia de red y cómo se relaciona con las capas del modelo OSI.,El usuario no percibe que los recursos están distribuidos; el sistema parece una sola entidad.,3,computo-inteligente_gemma_local
Aumentar la memoria Caché L1 infinitamente hará que el procesador sea infinitamente rápido.,Falso,1,arquitectura-computadoras
"Si se duplicara la capacidad de memoria caché L1 sin limitaciones, ¿tendría el procesador un rendimiento ilimitado?",Falso,1,arquitectura-computadoras_gemma_local
Imagina un procesador que puede aumentar su caché L1 a cualquier tamaño. ¿Sería este procesador siempre infinitamente rápido?,Falso,1,arquitectura-computadoras_gemma_local
¿Podríamos alcanzar un rendimiento perfecto en un procesador simplemente aumentando la memoria caché L1 indefinidamente?,Falso,1,arquitectura-computadoras_gemma_local
"Aunque aumentar la memoria caché L1 acelera el acceso a datos, ¿llegaríamos a una velocidad infinita si aumentáramos su capacidad indefinidamente?",Falso,1,arquitectura-computadoras_gemma_local
Tienes un array de 5 millones de registros de usuarios,"y está garantizado que los IDs están ordenados. Necesitas buscar el usuario ID 4000,¿Qué algoritmo utilizas para no colapsar la memoria? A: Búsqueda Binaria (O(log N))",0,algoritmia-2
"Se te proporciona una base de datos con registros de usuarios, conteniendo 5 millones de entradas. ¿Cómo optimizarías la búsqueda de un usuario específico?","y está garantizado que los IDs están ordenados. Necesitas buscar el usuario ID 4000,¿Qué algoritmo utilizas para no colapsar la memoria? A: Búsqueda Binaria (O(log N))",0,algoritmia-2_gemma_local
Imagina que trabajas en una red social con 5 millones de usuarios registrados.  ¿Qué estrategias implementarías para realizar búsquedas eficientes dentro del conjunto de datos?,"y está garantizado que los IDs están ordenados. Necesitas buscar el usuario ID 4000,¿Qué algoritmo utilizas para no colapsar la memoria? A: Búsqueda Binaria (O(log N))",0,algoritmia-2_gemma_local
Diseñando una red social global,"prefieres que los usuarios puedan dar ""Like"" sin interrupciones (alta disponibilidad) aunque un servidor en Asia tarde unos segundos en ver ese Like (sacrificas consistencia inmediata). ¿Qué modelo estás aplicando?,Modelo AP del teorema CAP, utilizando consistencia eventual.",2,base-datos
Ejemplos: país,"sexo, tipo de contrato",3,inteligencia-computacional
Nombre de una entidad geográfica: estado,"sexo, tipo de contrato",3,inteligencia-computacional_gemma_local
¿Qué es un RPC (Remote Procedure Call)?,Protocolo que permite a un programa ejecutar código en otra máquina sin preocuparse por la red.,3,computo-inteligente
Describe cómo funciona una llamada a procedimiento remoto (RPC) y menciona sus ventajas en el desarrollo de aplicaciones distribuidas.,Protocolo que permite a un programa ejecutar código en otra máquina sin preocuparse por la red.,3,computo-inteligente_gemma_local
¿Qué es la dependencia funcional en una base de datos relacional?,Cuando el valor de un atributo determina el valor de otro atributo,2,Sistema-base-datos
Su funcion principal es proteger contra ataques de fuerza bruta,haciendo inviable probar todas las combinaciones posibles,2,ciberseguridad
¿Qué es la Disponibilidad (Availability)?,Proporción de tiempo que un sistema está operativo y accesible.,3,computo-inteligente
¿En qué consiste la disponibilidad de un sistema y cómo se mide?,Proporción de tiempo que un sistema está operativo y accesible.,3,computo-inteligente_gemma_local
"¿Qué es un ""Centroide""?",El punto central (promedio) de un cluster en el espacio de datos.,3,computo-inteligente
Encontrar el centroide de un conjunto de datos consiste en determinar la coordenada media que mejor representa la ubicación central del conjunto. ¿Puedes explicar cómo se calcula este valor y qué aplicaciones tiene?,El punto central (promedio) de un cluster en el espacio de datos.,3,computo-inteligente_gemma_local
El polimorfismo requiere que haya herencia o implementación de interfaces,Verdadero,2,programacion-objetos
Qué es la Segmentación en memoria?,"División lógica de la memoria en bloques de tamaño variable, basados en la estructura del programa (ej. un segmento para el código fuente, otro para variables globales, otro para la pila).",1,arquitectura-computadoras
Explique el concepto de Segmentación en memoria y cómo se diferencia de la paginación.,"División lógica de la memoria en bloques de tamaño variable, basados en la estructura del programa (ej. un segmento para el código fuente, otro para variables globales, otro para la pila).",1,arquitectura-computadoras_gemma_local
Describa cómo la segmentación en memoria permite a los programas acceder a bloques específicos de datos. ¿Qué ventajas ofrece esta técnica?,"División lógica de la memoria en bloques de tamaño variable, basados en la estructura del programa (ej. un segmento para el código fuente, otro para variables globales, otro para la pila).",1,arquitectura-computadoras_gemma_local
"Un programa necesita dividir su espacio de memoria en secciones para diferentes tareas: código, datos globales, variables locales. ¿Cómo puede la segmentación ayudar a organizar este espacio?","División lógica de la memoria en bloques de tamaño variable, basados en la estructura del programa (ej. un segmento para el código fuente, otro para variables globales, otro para la pila).",1,arquitectura-computadoras_gemma_local
Imagine que un programa utiliza varias bibliotecas externas. Cada biblioteca tiene sus propios datos y funciones. ¿Cómo podría la segmentación en memoria facilitar la gestión del espacio de memoria para estas bibliotecas?,"División lógica de la memoria en bloques de tamaño variable, basados en la estructura del programa (ej. un segmento para el código fuente, otro para variables globales, otro para la pila).",1,arquitectura-computadoras_gemma_local
"Un banco detecta que el 99.9% de las transacciones son legítimas y el 0.1% es fraude. Si tu modelo predice siempre ""Legítimo""","tiene 99.9% de exactitud (Accuracy). ¿Por qué este modelo es inútil?,Porque frente a datos desbalanceados, la métrica de exactitud es engañosa. Lógicamente, falló en detectar el 100% de los casos que realmente importaban (el fraude).",3,computo-distribuido
"Un sistema de detección de spam analiza correos electrónicos y encuentra que el 98% son legítimos y el 2% son spam. Si el sistema siempre clasifica los correos como 'Legítimo', ¿qué impacto tendría en la gestión del spam?","tiene 99.9% de exactitud (Accuracy). ¿Por qué este modelo es inútil?,Porque frente a datos desbalanceados, la métrica de exactitud es engañosa. Lógicamente, falló en detectar el 100% de los casos que realmente importaban (el fraude).",3,computo-distribuido_gemma_local
¿Qué es la recursividad?,El proceso arquitectónico donde una función se llama a sí misma dentro de su propia definición para resolver una instancia más pequeña del mismo problema.,0,algoritmia-2
¿Puedes explicar qué es la recursividad y dar un ejemplo sencillo de cómo se aplica en la programación?,El proceso arquitectónico donde una función se llama a sí misma dentro de su propia definición para resolver una instancia más pequeña del mismo problema.,0,algoritmia-2_gemma_local
¿En qué situaciones es útil utilizar la recursividad como técnica de resolución de problemas en Ingeniería de Computación? Describe brevemente un escenario donde la recursividad sería más eficiente que una solución iterativa.,El proceso arquitectónico donde una función se llama a sí misma dentro de su propia definición para resolver una instancia más pequeña del mismo problema.,0,algoritmia-2_gemma_local
¿Cuál es la principal desventaja de BFS?,Su alta complejidad de memoria (exponencial).,3,computo-inteligente
"En un grafo no ponderado, ¿por qué BFS podría no ser la mejor opción para encontrar el camino más corto a un nodo destino?",Su alta complejidad de memoria (exponencial).,3,computo-inteligente_gemma_local
¿Qué es el Algoritmo de Dijkstra?,Un algoritmo de grafos utilizado para encontrar lógicamente el camino más corto desde un nodo origen hacia todos los demás nodos en un grafo ponderado con pesos no negativos,0,algoritmia-2
Describe el funcionamiento del Algoritmo de Dijkstra y su propósito principal en la informática.,Un algoritmo de grafos utilizado para encontrar lógicamente el camino más corto desde un nodo origen hacia todos los demás nodos en un grafo ponderado con pesos no negativos,0,algoritmia-2_gemma_local
"¿En qué situación se utiliza el algoritmo de Dijkstra, y cómo ayuda a resolver un problema específico? Proporciona un ejemplo para ilustrar tu respuesta.",Un algoritmo de grafos utilizado para encontrar lógicamente el camino más corto desde un nodo origen hacia todos los demás nodos en un grafo ponderado con pesos no negativos,0,algoritmia-2_gemma_local
Que es criptografia?,Estudio de un secreto (kryptos) escrito (graphe),2,ciberseguridad
La palabrada reservada this; hace referencia a la instancia actual del objeto,Verdadero,2,programacion-objetos
El patrón arquitectónico de Microservicios reduce drásticamente la complejidad de la red y el monitoreo frente a un Monolito,Falso,3,computo-distribuido
"En comparación con una aplicación monolítica, la arquitectura de microservicios simplifica significativamente el seguimiento del rendimiento y la identificación de problemas en la red.",Falso,3,computo-distribuido_gemma_local
"¿Qué es un ""Cache Miss""?","Ocurre cuando la CPU busca un dato en la memoria caché y no lo encuentra, viéndose forzada a ir a buscarlo a una memoria más lenta (caché de nivel inferior o RAM).",1,arquitectura-computadoras
Dos servidores distribuidos (A y B) reciben una solicitud para debitar fondos casi al mismo instante. Sus relojes físicos marcan A: 10:01.002 y B: 10:01.001. ¿Puede el sistema confiar ciegamente en esos relojes para determinar el orden real de las operaciones?,No,3,computo-distribuido
