texto,respuesta,etiqueta,area_origen
"¿Qué es la ""Inferencia de Tipos""?","Capacidad lógica del compilador para deducir automáticamente el tipo de dato de una variable basándose en la expresión que se le asigna, combinando la seguridad estática con sintaxis limpia.",2,lenguajes-programacion
El modificador static hace que una variable sea compartida por todos los hilos y objetos de esa clase,Verdadero,2,programacion-objetos
"¿Qué es la ""Sección Crítica"" en programación concurrente?","Es el segmento de código arquitectónico donde un proceso o hilo accede y modifica recursos compartidos (variables, archivos) que requieren protección para evitar condiciones de carrera.",1,arquitectura-computadoras
Tienes un clúster de 5 bases de datos manejadas por Quorum. ¿Cuál es la fórmula lógica mínima para que un Quorum de escritura sea válido y evite el Split-Brain?,"Una mayoría estricta de votos positivos: (Total de nodos / 2) + 1. En este caso, 3 nodos deben estar de acuerdo.",3,computo-distribuido
Significa que el sistema confirmará la escritura y,"eventualmente (en milisegundos o segundos), los demás nodos se sincronizarán.",2,base-datos
Cuales son las amenazas naturales,Fuego,2,ciberseguridad
¿Cuál es una característica esencial de una base de datos normalizada?,La ausencia de datos redundantes,2,Sistema-base-datos
"Imagina que tu computadora se conecta a una red Wi-Fi. La dirección MAC es como su nombre real, mientras que la dirección IP asignada por DHCP es como su dirección postal temporal.",máscaras de subred y puertas de enlace.,1,arquitectura-computadoras_gemma_local
"Cuando los datos deben llegar al receptor exactamente como fueron enviados, se denomina:
A) Confidencialidad del mensaje
B) Integridad del mensaje
C) Proliferación de mensajes
D) Envío de mensajes","Respuesta: B - La integridad del mensaje asegura que los datos no se hayan modificado durante la transmisión, garantizando que el receptor reciba la información original tal y como fue enviada.",2,MMLU_computer_security
Diseñador logico,"define entidades,atributos y restricciones de datos",2,Sistema-base-datos
Un desarrollador te solicita ayuda para diseñar una API que permita a usuarios acceder a información sobre productos de una tienda online. ¿Qué principios RESTful tomarías en cuenta al diseñar esta API?,Metodos HTTP de forma consistente,3,inteligencia-computacional_gemma_local
"Describa cómo la escalabilidad se aplica a un sitio web como Instagram, mencionando los desafíos que enfrentan al manejar un gran número de usuarios.",Capacidad de un sistema para manejar una cantidad creciente de trabajo.,3,computo-inteligente_gemma_local
Minería de Datos (No Supervisado): ¿Qué son las Reglas de Asociación?,Descubrir relaciones lógicas de co-ocurrencia de variables en grandes bases de datos transaccionales (ej. Análisis de canasta de compras).,3,computo-distribuido
¿Cómo se asegura la integridad de los datos durante el diseño lógico?,"Mediante la normalización de relaciones, validación de transacciones de usuario, y aplicación de restricciones de integridad",2,Sistema-base-datos
Un desarrollador te pide que implementes un algoritmo para ordenar una lista de números grandes rápidamente. ¿Qué algoritmo recomendarías y por qué? Explica su funcionamiento con un ejemplo.,Usa un pivote para dividir el arreglo,0,algoritmia_gemma_local
En la minería de datos,"tener demasiadas variables predictivas y un modelo muy complejo siempre producirá mejores predicciones en el mundo real,Falso",3,computo-distribuido
¿Qué es el Algoritmo de Dijkstra?,Un algoritmo de grafos utilizado para encontrar lógicamente el camino más corto desde un nodo origen hacia todos los demás nodos en un grafo ponderado con pesos no negativos,0,algoritmia-2
Describe los principios básicos de un Sistema de Archivos Distribuido (DFS) y proporciona un ejemplo de su aplicación en el mundo real.,Permite acceder a archivos localizados en diferentes nodos como si estuvieran en un disco local.,3,computo-inteligente_gemma_local
Los hilos dentro de un mismo proceso no pueden comunicarse entre sí sin intervención del Kernel,Falso,1,arquitectura-computadoras
Describe cómo la arquitectura de un Min-Heap o Max-Heap puede ser utilizada para resolver problemas relacionados con la selección del elemento mínimo/máximo en una colección de datos.,"Para implementar eficientemente Colas de Prioridad lógicas, donde siempre se requiere extraer el elemento de mayor (o menor) valor rápidamente en O(log N).",0,algoritmia-2_gemma_local
"En un sistema operativo, se necesita ordenar una lista de procesos por su prioridad. ¿Qué algoritmo de ordenamiento sería el más adecuado en términos de eficiencia? ¿Podrías explicar la complejidad temporal del algoritmo seleccionado?","O(N), O(N^2), O(1), O(log N), O(N log N). A: O(1) < O(log N) < O(N) < O(N log N) < O(N^2).",0,algoritmia-2_gemma_local
"Un programador necesita diseñar un sistema de recomendación para una plataforma de streaming. Propón cómo podrías usar la teoría de grafos para representar las relaciones entre usuarios y películas, y explicar qué tipo de algoritmo podrías utilizar para generar recomendaciones.",Numero de aristas conectadas a un vertice,0,algoritmia_gemma_local
¿Cuál de las siguientes es una característica de una relación en Quinta Forma Normal (5NF)?,Está libre de dependencias de unión no triviales.,2,Sistema-base-datos
¿Qué es un Registro de CPU?,"Es la memoria más pequeña, rápida y costosa del sistema. Se encuentra dentro del procesador y retiene los datos inmediatos con los que la ALU está operando.",1,arquitectura-computadoras
¿En qué consiste el Preprocesamiento/Limpieza en KDD?,"Eliminar ruido, manejar datos faltantes e integrar fuentes diversas.",3,computo-inteligente
¿Qué es la desnormalización y cuándo se debería aplicar?,"Es el proceso de reducir el nivel de normalización para mejorar la eficiencia en consultas, aplicándose cuando una relación tiene una baja tasa de actualización y alta tasa de consulta",2,Sistema-base-datos
"¿Las suposiciones de aprendizaje automático tradicional se basan en conjuntos de entrenamiento y prueba independientes e idénticamente distribuidos? ¿De hecho, los modelos COCO de 2017 se entrenaron generalmente en ImageNet?
A) Verdadero, Verdadero
B) Falso, Falso
C) Verdadero, Falso
D) Falso, Verdadero","Respuesta: A - La opción A es correcta porque las suposiciones tradicionales del aprendizaje automático asumen la independencia e identidad de distribución entre conjuntos de entrenamiento y prueba.  Además, en 2017 era común pre-entrenar los modelos COCO en ImageNet.",3,MMLU_machine_learning
Partes de matriz confusion,Verdadero Posito,3,inteligencia-computacional
En un diseño P2P puro,no existe ninguna autoridad central. Toda la validación debe resolverse de manera distribuida.,3,computo-distribuido
¿Cuál es la función principal de una System Call (Llamada al Sistema) dentro del contexto de un proceso ejecutándose en un ordenador?,"Es la interfaz o mecanismo lógico mediante el cual un programa en User Mode solicita un servicio privilegiado al Sistema Operativo (como leer un archivo o reservar memoria), forzando un cambio temporal a Kernel Mode.",1,arquitectura-computadoras_gemma_local
¿Qué es el PCB (Process Control Block)?,"Una estructura de datos en el Kernel que guarda todo el estado de un proceso (ID, registros de CPU, estado actual, punteros de memoria) para poder pausarlo y reanudarlo sin perder información.",1,arquitectura-computadoras
Contextos donde se use seguridad,"Seguridad personal, Seguridad Corporativa, Seguridad Nacional, Seguridad Operacional, Seguridad en comunicaciones, Seguridad en la nube",2,ciberseguridad
"¿Cuál de los siguientes enunciados es verdadero sobre un kernel de convolución?
A) Convolver una imagen con  [1 0 0\ 0 1 0 \ 0 0 1] no modificaría la imagen.
B) Convolver una imagen con [0 0 0\ 0 1 0 \ 0 0 0] no modificaría la imagen.
C) Convolver una imagen con [1 1 1\ 1 1 1 \ 1 1 1] no modificaría la imagen.
D) Convolver una imagen con [0 0 0\ 0 0 0 \ 0 0 0] no modificaría la imagen.",Respuesta: B - La opción B es correcta porque un kernel de convolución con solo un '1' en el centro corresponde a una operación que solamente permite pasar los píxeles sin realizar cambios. Los demás kernels poseen valores que modifican la intensidad o combinación de píxeles durante la convolución.,3,MMLU_machine_learning
"La dirección MAC es un identificador único para cada tarjeta de red, mientras que las direcciones IP son asignadas dinámicamente por el protocolo DHCP. ¿Verdadero o falso?",máscaras de subred y puertas de enlace.,1,arquitectura-computadoras_gemma_local
¿Por qué Apache Spark es arquitectónicamente superior a Hadoop MapReduce clásico para iteraciones analíticas?,"Porque Spark procesa lógicamente los datos directamente en la memoria RAM distribuida, evitando las lentas y constantes escrituras a disco duro de MapReduce.",3,computo-distribuido
Algoritmo de Dijjkstra,Halla el camino mas corto en un grafo con pesos positivos,0,algoritmia
Define las siglas ACID en transacciones,"Atomicidad, Consistencia, Aislamiento (Isolation), Durabilidad.",2,base-datos
"¿En el contexto de la complejidad computacional,  explica brevemente qué significa que un problema pertenece a la clase P y da una ilustración con un algoritmo eficiente para resolverlo?","Un problema de decisión que puede ser resuelto por una máquina determinista en tiempo polinómico (es decir, de manera eficiente).",0,algoritmia-2_gemma_local
"Los ______________ pueden costarte dinero, enviando mensajes de texto desde tus números de teléfono móvil.
A) Troyanos IM
B) Troyanos Backdoor
C) Troyanos SMS
D) Troyanos Ransomware","Respuesta: C - Un Troyanos SMS se diseña específicamente para enviar mensajes de texto desde el dispositivo infectado, lo que puede resultar en cargos inesperados al usuario. Las otras opciones no se enfocan en el envío de SMS como su principal método de daño.",2,MMLU_computer_security
Imagina un sistema de navegación basado en GPS que debe encontrar el camino más corto entre dos puntos en una ciudad representada como una matriz. Describe cómo podrías implementar este algoritmo.,"contando el número de pasos lógicos. ¿Eliges DFS o BFS?,BFS (Búsqueda en Anchura), porque al avanzar radialmente por niveles garantiza el camino más corto en estructuras no ponderadas.",0,algoritmia-2_gemma_local
"¿Cuál de las siguientes afirmaciones sobre Ethernet suele ser FALSA?
A) A) Ethernet utiliza conmutación de circuitos para enviar mensajes.
B) B) Ethernet utiliza buses con múltiples maestros.
C) C) Los protocolos Ethernet utilizan un método de detección de colisiones para garantizar que los mensajes se transmitan correctamente.
D) D) Las redes conectadas por Ethernet tienen un límite de longitud de unos pocos cientos de metros.","Respuesta: A - La opción A es falsa porque Ethernet utiliza conmutación de paquetes en lugar de conmutación de circuitos. La conmutación de paquetes permite que los datos se envían a través de una red más eficientemente, dividiéndolos en pequeños paquetes y enviándolos por diferentes rutas.",1,MMLU_college_computer_science
Representa una red social usando una lista de adyacencia. ¿Cómo almacenarías la información de las relaciones entre los usuarios?,Representacion de grafos donde cada nodo guarda una lista de sus vecinos.,0,algoritmia_gemma_local
"Se le presenta una expresión matemática en notación postfija (por ejemplo, `3 4 + 2 *`). Diseña un algoritmo eficiente para calcular el valor de la expresión.",Una Pila (Stack),0,algoritmia-2_gemma_local
Singleton,Patrón que asegura que una clase tenga una única instancia y proporciona un punto de acceso global,2,programacion-objetos
"En la teoría de conjuntos, ¿qué elementos se encuentran tanto en el conjunto A como en el conjunto B?",El conjunto lógico que contiene a los elementos que pertenecen tanto al conjunto A como al conjunto B simultáneamente.,0,algoritmia-2_gemma_local
Explique cómo las características de confiabilidad y flujo de datos diferencian a TCP de UDP en el contexto del Modelo OSI.,"TCP establece conexión previa (Handshake) y garantiza que los paquetes lleguen completos y en orden. UDP envía paquetes sin conexión ni garantías, siendo más rápido pero propenso a pérdidas de datos.",1,arquitectura-computadoras_gemma_local
Explica qué se entiende por 'Sección Crítica' en el contexto de la programación concurrente.,"Es el segmento de código arquitectónico donde un proceso o hilo accede y modifica recursos compartidos (variables, archivos) que requieren protección para evitar condiciones de carrera.",1,arquitectura-computadoras_gemma_local
"Ejercicio: Un programa requiere la incorporación de la siguiente lista de elementos a un arreglo: [15, 30, 55]. Explique las líneas de código necesarias en lenguaje Python para lograr esto.","10, 20, 8, 12] en un BST vacío. ¿Cuál es el orden de los nodos?",0,algoritmia_gemma_local
"Supongamos que un depurador coloca un punto de interrupción en una instrucción de carga en la dirección virtual 0x77E81234 (notación hexadecimal) en un proceso depurado P. Si el segmento de texto de P comienza en 0x77E80000 en el espacio de direcciones virtuales de P y si el depurador ha mapeando este mismo segmento de texto en 0x01000000 en su espacio de direcciones virtuales, ¿cuál de los siguientes es la dirección virtual utilizada por el depurador en su operación de escritura, junto con una descripción de cómo el depurador ha mapeado la página de memoria virtual que contiene esta dirección?
A) 0x01001234; página mapeada con acceso READ/WRITE
B) 0x01001234; página mapeada con acceso COPY-ON-WRITE
C) 0x76E81234; página mapeada con acceso READ/WRITE
D) 0x76E81234; página mapeada con acceso COPY-ON-WRITE","Respuesta: A - La respuesta correcta es A porque el depurador utiliza una mapeo virtual para representar el espacio de direcciones del proceso en su propio espacio. Al mapear el segmento de texto desde 0x77E80000 a 0x01000000, la instrucción de carga en 0x77E81234 se traduce a 0x01001234 en el espacio del depurador. Se utiliza un acceso READ/WRITE para permitir tanto la lectura como la escritura en esta página mapieada.",1,MMLU_college_computer_science
¿Qué patrón de diseño previene que un fallo en cascada destruya toda la red de servicios?,"El patrón ""Circuit Breaker"" (Cortacircuitos). Si un servicio detecta que otro está fallando, corta lógicamente las peticiones para darle tiempo de recuperación.",3,computo-distribuido
¿Cuál es la diferencia entre KDD y Minería de Datos?,KDD es el proceso completo; la Minería de Datos es solo la etapa donde se aplican los algoritmos.,3,computo-inteligente
Recursos del servidor,"capacidad de procesamiento, memoria, almacenamiento) y puede manejar múltiples solicitudes simultáneamente.",2,Sistema-base-datos
Que es FastAPI?,Framework moderno y alto rendimiento para APIs en Python,3,inteligencia-computacional
F1 Score,Medida armonica entre la precision y el recall,3,inteligencia-computacional
"¿Podrías identificar y explicar qué es un Outlier en el contexto de un conjunto de datos, dando un ejemplo real? ",Un dato que se aleja significativamente del resto de las observaciones.,3,computo-inteligente_gemma_local
Búsqueda Binaria (Eficiencia Máxima),Concepto: Solo funciona en arreglos ordenados. Divide el problema a la mitad en cada paso.,0,algoritmia
"Algoritmo de planificación: Explique el funcionamiento del algoritmo FCFS (First-Come, First-Served).","First-Served)?,Algoritmo no preventivo donde el primer proceso que llega a la cola de ""Listo"" es el primero en ser ejecutado hasta que termine o se bloquee. Puede causar el ""Efecto Convoy"".",1,arquitectura-computadoras_gemma_local
¿Qué protocolo de red se encarga de asignar direcciones IP dinámicas a los dispositivos?,Falso,1,arquitectura-computadoras_gemma_local
Cuarta Forma Normal (4NF):,Se enfoca eneliminar dependencias multivalor (tabla puede tener múltiples valores independientes de otro atributo),2,Sistema-base-datos
Describe el algoritmo LRU y su relevancia en la minimización de fallos de página durante la ejecución de un programa.,"Least Recently Used (Menos Usado Recientemente). Cuando la RAM está llena, el SO expulsa la página de memoria que lleva más tiempo sin ser accedida.",1,arquitectura-computadoras_gemma_local
Describe los cinco estados por los cuales pasa un proceso desde su creación hasta su finalización.,"Nuevo (New), Listo (Ready), En ejecución (Running), Bloqueado/En espera (Blocked/Waiting), y Terminado (Terminated).",1,arquitectura-computadoras_gemma_local
Que son los controles fisicos,Proteger la infraestructura - reduce superficie de ataque fisica,2,ciberseguridad
Un programador está desarrollando una aplicación web que necesita almacenar la información del historial de navegación del usuario. ¿Qué estructura de datos le recomendaría y por qué? Explique cómo se puede implementar esta estructura para gestionar el historial de navegación.,"Modelo LIFO (Last in, First Out).",0,algoritmia_gemma_local
Lista Doblemente Ligada,Cada nodo apunta al anterior y al siguiente.,0,algoritmia
En recorridos de árboles,"¿en qué orden se visitan en Post-Order?,Subárbol Izquierdo -> Subárbol Derecho -> Nodo Raíz.",0,algoritmia-2
"Dado una secuencia de números, encuentre la suma de subsecuencias máximas utilizando el principio de programación dinámica.",Divide un problema en subproblemas y guarda los resultados (memorizacion) para no recalcular.,0,algoritmia_gemma_local
"Explique la diferencia entre una heurística admisible y una heurística óptima, utilizando un ejemplo para ilustrar su respuesta.",Que nunca sobreestima el costo real para alcanzar el objetivo.,3,computo-inteligente_gemma_local
"Qué es la ""Replicación""?",Mantener copias lógicas y físicas de los mismos datos en múltiples nodos distintos para garantizar alta disponibilidad y tolerancia a fallos.,3,computo-distribuido
El polimorfismo permite tratar a objetos de diferentes clases de manera uniforme a través de una interfaz común,Verdadero,2,programacion-objetos
Describa cómo se representa una gráfica usando una matriz de adyacencia. Proporcione un ejemplo para una gráfica simple con 4 nodos.,Representacion de grafos mediante una tabla de N Times N,0,algoritmia_gemma_local
Casting (Downcasting),Convertir una referencia de superclase a subclase (requiere verificación),2,programacion-objetos
Limitaciones de joblib,Solo funciona en python,3,inteligencia-computacional
Codigos respuesta HTTP,200 - OK,3,inteligencia-computacional
¿Qué es un Árbol AVL?,"Un árbol binario de búsqueda auto-balanceado. Lógicamente garantiza que la diferencia de altura entre los subárboles de cualquier nodo nunca sea mayor a 1, manteniendo tiempos O(log N).",0,algoritmia-2
"En sistemas distribuidos, ¿qué establece el teorema CAP en relación a la disponibilidad, consistencia y tolerancia a fallos? ","En un sistema de datos distribuido es lógicamente imposible garantizar simultáneamente Consistencia, Disponibilidad (Availability) y Tolerancia a Particiones. Solo puedes elegir dos.",3,computo-distribuido_gemma_local
Para garantizar atomicidad,"la base de datos escribe primero en el disco duro antes de confirmar al usuario,Falso",2,base-datos
"Describa el proceso KDD y sus etapas, explicando cómo se utiliza para extraer información útil de grandes conjuntos de datos.","El flujo arquitectónico completo que incluye Selección, Preprocesamiento (limpieza), Transformación, Minería de Datos (aplicación del algoritmo) e Interpretación/Evaluación.",3,computo-distribuido_gemma_local
"Se tienen dos arreglos, A con 256 elementos de 4 bytes cada uno, cuyo primer elemento se encuentra en la dirección física 4096, y B con 512 elementos de 4 bytes cada uno, cuyo primer elemento se encuentra en la dirección física 8192. Se asume que únicamente estos arreglos pueden ser almacenados en una caché inicialmente vacía, con adresamiento físico, etiquetas físicas, mapeo directo y tamaño de bloque de 8 bytes. Durante la ejecución del bucle siguiente:
  for (i = 0; i < 256; i++)
A[i] = A[i] + B[2*i];
¿Cuántos bytes se escribirán en memoria si la caché tiene una política de escritura transparente?
A) 0
B) 256
C) 1024
D) 2048","Respuesta: C - La respuesta correcta es C) 1024. Cada iteración del bucle modifica un elemento de A y escribe el resultado en memoria debido a la política write-through.  Como se realizan 256 iteraciones, se modificarán 256 elementos de A, cada uno ocupando 4 bytes. Por lo tanto, se escribirán 256 * 4 = 1024 bytes en memoria.",1,MMLU_college_computer_science
¿Cómo funciona Depth-First Search (DFS)?,Explora el camino más profundo posible antes de retroceder (backtracking).,3,computo-inteligente
¿Qué es una Vista Materializada?,"Estructura que almacena físicamente el resultado de una vista en disco para optimizar lecturas pesadas, requiriendo estrategias de actualización.",2,base-datos
Recursos del cliente,recursos limitados y realiza tareas específicas,2,Sistema-base-datos
"Dados variables aleatorias booleanas A, B y C, sin suposiciones de independencia o independencia condicional entre ellas, ¿cuál de las siguientes opciones es igual a P(A, B, C)?
A) P(A | B) * P(B | C) * P(C | A)
B) P(C | A, B) * P(A) * P(B)
C) P(A, B | C) * P(C)
D) P(A | B, C) * P(B | A, C) * P(C | A, B)","Respuesta: C - La opción C representa correctamente la probabilidad conjunta de A, B y C utilizando el teorema de Bayes.  P(A, B | C) calcula la probabilidad condicional de A y B dados C, mientras que P(C) es la probabilidad marginal de C.",3,MMLU_machine_learning
En qué escenario un programa necesita cambiar su modo de ejecución de User Mode a Kernel Mode?,validación de seguridad y luego el retorno a User Mode.,1,arquitectura-computadoras_gemma_local
"Qué herramienta se puede utilizar para realizar una enumeración SNMP?
A) DNSlookup
B) Whois
C) Nslookup
D) Navegador de Redes IP","Respuesta: D - Un Navegador de Redes IP puede ser utilizado para enumerar dispositivos en una red y obtener información SNMP, como la versión del protocolo SNMP que utilizan.",2,MMLU_computer_security
Imagina que el Kernel es el cerebro de una computadora. ¿Cuáles son sus tareas principales?,"Es el componente central del Sistema Operativo que gestiona los recursos del hardware y sirve de puente entre el software (aplicaciones) y el hardware físico (CPU, memoria, dispositivos).",1,arquitectura-computadoras_gemma_local
"Después de 3 horas, un programa comienza a mostrar errores.","pero luego vuelve a la computadora inoperable y el disco duro no deja de girar, aunque el programa sigue activo.",1,arquitectura-computadoras_gemma_local
¿En qué tipo de problemas de aprendizaje automático se aplica típicamente la regresión logística?,"rf, svm.",3,inteligencia-computacional_gemma_local
"Supongamos que deseas utilizar fuzzing en un programa para intentar encontrar errores de memoria; ¿cuál de las siguientes afirmaciones es verdadera?
A) No se debe utilizar un fuzzer basado en gramática, porque su adherencia a la gramática significa que no encontrará errores de memoria
B) Compilar el programa con sanitizer de direcciones (ASAN) hará que los errores sean más difíciles de reproducir
C) Compilar el programa con sanitizer de direcciones (ASAN) facilitará encontrar la fuente de un error de memoria
D) El fuzzing no encuentra errores de memoria, encuentra bloqueos y colgarse","Respuesta: C - Compilar con ASAN instrumenta el programa para detectar accesos a memoria erróneos en tiempo de ejecución. Esto permite rastrear la ubicación exacta del código donde se produce el error, facilitando su depuración y corrección.",2,MMLU_computer_security
"¿Qué es la ""Evaluación Perezosa"" (Lazy Evaluation)?","Estrategia de diseño donde una expresión lógica no se calcula hasta que su valor es estrictamente requerido por el sistema, optimizando memoria y CPU.",2,lenguajes-programacion
Se te presenta un algoritmo que ordena una lista de números. Explica cómo determinar la complejidad temporal de este algoritmo en función del número de elementos en la lista.,Medida de cuánto tiempo tarda un algoritmo en función del tamaño de entrada,0,algoritmia_gemma_local
"En sistemas con soporte para gestión automática de memoria, un recolector de basura generalmente tiene la responsabilidad de recuperar los objetos de memoria asignados cuyo contenido no pueda afectar ninguna computación legal futura. Dichos objetos se identifican determinando que no son accesibles desde un conjunto raíz. ¿Cuál de las siguientes NO forma parte del conjunto raíz en un recolector de basura típico?
A) Parámetros actualizados de los procedimientos activos
B) Objetos dinámicamente asignados en el montón
C) Variables globales del programa
D) Variables locales en la pila de llamadas",Respuesta: B - Los objetos dinámicamente asignados en el montón no son parte del conjunto raíz porque no están directamente relacionados con el estado actual del programa.  El conjunto raíz contiene referencias directas a datos que pueden ser usados por el programa.,1,MMLU_college_computer_science
"¿Cuál de las siguientes opciones se acerca más a un esquema de cifrado perfectamente seguro?
A) El cifrado César, un cifrado de sustitución
B) DES (Estándar de Cifrado de Datos), un algoritmo de clave simétrica
C) Enigma, un cifrado de trasposición
D) Bloc único","Respuesta: D - El bloc único es considerado un esquema de cifrado perfectamente seguro porque utiliza una clave aleatoria única para cada mensaje, lo que hace prácticamente imposible descifrarlo sin la clave correspondiente. Las otras opciones son más vulnerables a ataques criptográficos.",1,MMLU_college_computer_science
"Considera un sistema computacional en el cual los procesos pueden solicitar y liberar uno o más recursos. Una vez que se le concede un recurso a un proceso, este tiene el uso exclusivo de dicho recurso hasta que lo libere. Si un proceso solicita un recurso que ya está en uso, el proceso entra en una cola para ese recurso, esperando hasta que esté disponible. ¿Cuál de los siguientes NO tratará eficazmente el problema del bloqueo?
A) Asignar prioridades a los procesos y ordenar las colas de espera por prioridad
B) Que un proceso solicite todos sus recursos necesarios cuando comienza, y reinicie si no puede obtenerlos todos
C) Numerar los recursos y exigir que los procesos soliciten recursos en orden creciente del número
D) Que los procesos caducen y se reinician después de un intervalo aleatorio de espera","Respuesta: D - La opción D (tiempos de espera aleatorios) no es una solución efectiva para el bloqueo, ya que no aborda la causa raíz del problema. El bloqueo ocurre cuando los procesos se encuentran en un estado de espera mutua. Los tiempos de espera aleatorios solo podrían retrasar el bloqueo, pero no lo previenen.",1,MMLU_college_computer_science
En que se enfoca la seguridad en ICC,Diseño de algoritmos y tecnicas,2,ciberseguridad
"Imagina un programa escrito en un lenguaje que usa una pila para controlar las llamadas a funciones. La función 'calcularFactorial' se define de manera recursiva, pero no tiene una condición para detener la recursión. Describe el tipo de error lógico que ocurriría en este escenario.",Stack Overflow (Desbordamiento de pila).,0,algoritmia-2_gemma_local
Un programador te presenta un sistema con procesos que comparten recursos. ¿Qué preguntas le harías para determinar si existe la posibilidad de un deadlock según las condiciones de Coffman?,"1. Exclusión mutua, 2. Retener y esperar, 3. No apropiación (No preemption), 4. Espera circular.",1,arquitectura-computadoras_gemma_local
"En una base de datos de clientes, ¿cómo se puede utilizar el Clustering para segmentar a los usuarios en grupos con características similares?",Agrupar lógicamente un conjunto de objetos de tal manera que los objetos en el mismo grupo (cluster) sean más similares entre sí que con los de otros grupos.,3,computo-distribuido_gemma_local
"Se requiere un microcomputador para adquisición y control de datos, que debe digitalizar y procesar cuatro señales analógicas de entrada y proporcionar su promedio continuamente, es decir, en tiempo real. El tiempo que tarda un convertidor analógico-digital externo (activado por una instrucción de la CPU) en digitalizar una entrada es de 12 microsegundos, y solo se realiza una digitalización a la vez. Se necesitan cinco instrucciones de la CPU, incluida la instrucción de activación, para cada señal digitalizada. Se ejecutan diez instrucciones de la CPU para calcular el promedio de cada conjunto de cuatro muestras y salidas este valor. El tiempo para convertir la salida del formato digital al analógico se ignora. Si se asume que se utiliza un búfer de datos adecuado, entonces el tiempo máximo de ejecución promedio de las instrucciones que permite al microcomputador seguir los ritmos de entrada-salida de datos es:
A) 0.8 microsegundos
B) 1.2 microsegundos
C) 1.6 microsegundos
D) 2.4 microsegundos",Respuesta: C - La opción C es correcta porque representa el tiempo mínimo necesario para procesar las cuatro señales analógicas y calcular su promedio en tiempo real.  Para cada señal se necesitan 5 instrucciones de CPU + 10 para el promedio total = 15 instrucciones por señal (15 * 4 = 60).,1,MMLU_college_computer_science
Heap (Monticulo),Arbol binario especial donde el padre siempre es mayor (Max-Heap) o menor (Min-Heap) que los hijos.,0,algoritmia
En el Teorema CAP,"¿qué es la ""Consistencia""?,La garantía de que todos los nodos del sistema ven exactamente los mismos datos al mismo tiempo; una lectura siempre devuelve la escritura más reciente.",3,computo-distribuido
"En el contexto de un API REST, describa la función principal que cumplen las URL.",Recursos,3,inteligencia-computacional_gemma_local
¿En qué consiste la latencia y por qué es importante considerarla en aplicaciones distribuidas? Proporciona un ejemplo.,El tiempo que tarda un mensaje en viajar de un punto a otro en la red.,3,computo-inteligente_gemma_local
¿Qué es la Redundancia?,Diseño arquitectónico que implica la duplicación lógica de componentes críticos o funciones del sistema con la intención de incrementar la confiabilidad (evitar puntos únicos de fallo),3,computo-distribuido
¿Cuál es la complejidad temporal de la Búsqueda Binaria (Binary Search)?,"O(log N), ya que en cada iteración descarta lógicamente la mitad del espacio de búsqueda.",0,algoritmia-2
Describe cómo utilizar Makefiles para gestionar las dependencias en un proyecto de software.,"donde la librería 'X' debe compilarse antes que la aplicación 'Y'. ¿Qué estructura y algoritmo aplicas?,Modelarlo en un Grafo Dirigido Acíclico (DAG) y aplicarle un Ordenamiento Topológico.",0,algoritmia-2_gemma_local
"Se presentan dos enunciados sobre el concepto de Vórtice de Vapnik-Chervonenkis (VC) en aprendizaje automático.  ¿Son verdaderas las afirmaciones?
A) Verdadero, Verdadero
B) Falso, Falso
C) Verdadero, Falso
D) Falso, Verdadero","Respuesta: D - La opción D es correcta porque si H1 es un subconjunto de H2 (H1 ⊆ H2), entonces la clase de hipótesis H1 tiene un Vórtice de Vapnik-Chervonenkis menor o igual que la clase de hipótesis H2. Esto se debe a que una clase de hipótesis más pequeña no puede aprender conjuntos de datos tan complejos como una clase de hipótesis más grande.",3,MMLU_machine_learning
"En el Modelo OSI, TCP y UDP operan en la misma capa. Compare y contraste estos protocolos, enfatizando su impacto en la entrega confiable vs. velocidad de datos.","TCP establece conexión previa (Handshake) y garantiza que los paquetes lleguen completos y en orden. UDP envía paquetes sin conexión ni garantías, siendo más rápido pero propenso a pérdidas de datos.",1,arquitectura-computadoras_gemma_local
Describe cómo funciona el algoritmo de retropropagación para entrenar una red neuronal artificial.,Algoritmo utilizado para entrenar redes neuronales calculando el gradiente del error y distribuyéndolo hacia atrás para ajustar los pesos.,3,computo-inteligente_gemma_local
¿Es posible aplicar polimorfismo mediante la sobrecarga de métodos?,"Falso, usualmente se refiere a la sobrescritura; la sobrecarga es polimorfismo estático/de compilación",2,programacion-objetos
"El lenguaje {ww | w in (0 + 1)*} es:
A) no aceptado por ninguna máquina de Turing
B) aceptado por algunas máquinas de Turing, pero no por ningún autómata de pila
C) aceptado por algún autómata de pila, pero no es libre de contexto
D) libre de contexto, pero no regular","Respuesta: B - El lenguaje {ww | w in (0 + 1)*} describe cadenas que consisten en la concatenación de una cadena con sí misma.  Este tipo de lenguajes requieren un mecanismo de memoria como el de una máquina de Turing para reconocerlos, pero no pueden ser reconocidos por un autómata de pila, que solo puede almacenar una cantidad limitada de información.",1,MMLU_college_computer_science
"Dada una proposición lógica, explique qué significa que sea una tautología y proporcione dos ejemplos de tautologías.",Expresion que siempre es verdadera independientemente de las variables.,0,algoritmia_gemma_local
Un sistema de chat requiere almacenar el nombre de usuario (cadena de texto) y su nivel de experiencia para un acceso rápido durante las interacciones.,"y la velocidad es el único requerimiento crítico. ¿Qué estructura seleccionas?,Tabla Hash (Hash Map/Dictionary).",0,algoritmia-2_gemma_local
